Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022588660492432798,0,0,0,SYN_FLOOD
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0002477700693756194,0.0007422068283028204,1,0.9985155863433943,NMAP
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0005087763927753752,0.000762001524003048,1,0.9984759969519938,NMAP
Tcp,Unassigned,500,63637,0,248,151,158,116,128,9803.921568627451,43438.225255972684,0,0,0,0,0,0,0.54,0.05755395683453238,0.28,0,NORMAL
Udp,Unassigned,3780,60357,0,170,63,0,64,0,8590.909090909096,23034.82492128618,0,0,0,0,0,0,0.3333333333333333,0.1794871794871795,0,0,NORMAL
Tcp,Unassigned,26893,37244,0,248,158,151,128,109,65995.09202453983,54569.96336996364,0,0,0,0,0,0,1,0.17391304347826086,0,0,NORMAL
Udp,Unassigned,3150,0,0,22,22,0,4,0,381.24054462934953,0,0,0,0,0,0,0,0.3333333333333333,0.15789473684210525,0,0,SLOWLORIS
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0002509410288582183,0.0007516913054372337,1,0.9984966173891255,NMAP
Tcp,Unassigned,26893,37244,0,248,158,151,128,109,178394.69320066346,150785.42510121551,0,0,0,0,0,0,0.4117647058823529,0.09375,0,0,NORMAL
Tcp,Unassigned,40,64097,0,248,151,158,111,128,1070.2341137123744,6055.813404192529,0,0,0,0,0,0,0.4457831325301205,0.058823529411764705,0.3373493975903614,0,NORMAL
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12673.267326732672,1252153.1473069857,0,0,0,0,0,0,0.00022426553038797938,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022686025408348456,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.0002255299954894001,0,0,0,SYN_FLOOD
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,468407.3205068346,74245.61403508771,0,0,0,0,0,0,0.00025687130747495504,0.0007694280584765325,1,0.998461143883047,NMAP
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022831050228310502,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.0002320185614849188,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00023337222870478414,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00023218017181332715,0,0,0,SYN_FLOOD
Tcp,Unassigned,2071,62066,0,248,151,158,46,128,543.6230600124679,1554.2290488278913,0,0,0,0,0,0,0.125,0.19444444444444445,0.75,0,NORMAL
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.00025106703489831785,0.0007520681875156681,1,0.9984958636249687,NMAP
Tcp,Unassigned,500,63637,0,248,151,158,116,128,9803.921568627451,43438.225255972684,0,0,0,0,0,0,0.6642857142857143,0.049738219895287955,0.2,0,NORMAL
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0004828585224529213,0.0009633911368015414,1,0.9975915221579962,NMAP
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00023568230025925054,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.0002249718785151856,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12673.267326732672,1252153.1473069857,0,0,0,0,0,0,0.0002290950744558992,0,0,0,SYN_FLOOD
Tcp,Unassigned,26893,37244,0,248,158,151,128,109,241734.831460674,206911.11111111206,0,0,0,0,0,0,1,0.16666666666666666,0,0,NORMAL
Tcp,Unassigned,2071,62066,0,248,151,158,46,128,9009.244154431759,27010.172441929877,0,0,0,0,0,0,0.46511627906976744,0.060085836909871244,0.32558139534883723,0,NORMAL
Tcp,Unassigned,26893,37244,0,248,158,151,128,109,1433.8918436171195,1171.0476669601242,0,0,0,0,0,0,1,0.06093189964157706,0,0,NORMAL
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00023435669088352472,0,0,0,SYN_FLOOD
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.00025412960609911054,0.0007612281146917026,1,0.9984775437706166,NMAP
Tcp,Unassigned,26893,37244,0,248,158,151,128,109,2151440,2979520,0,0,0,0,0,0,1,0.05234159779614325,0,0,NORMAL
Tcp,Unassigned,6516,57621,0,248,151,158,46,128,289599.99999999994,267382.8306264499,0,0,0,0,0,0,0.39285714285714285,0.13636363636363635,0.4642857142857143,0,NORMAL
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.00025303643724696357,0.0007579585649317837,1,0.9984840828701365,NMAP
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.00025207965717166626,0.0007550969041026932,1,0.9984898061917946,NMAP
Udp,Unassigned,4208,0,0,29,29,0,4,0,384.9602049217821,0,0,0,0,0,0,0,0.42857142857142855,0.3333333333333333,0,0,UDP_FLOOD
Udp,Unassigned,26893,37244,0,170,158,151,128,109,1456.9044910341868,1189.8471319265877,0,0,0,0,0,0,1,0.08571428571428572,0,0,NORMAL
Tcp,Unassigned,26893,37244,0,248,158,151,128,109,2151440,2979520,0,0,0,0,0,0,0.06060606060606061,0.05539358600583091,0,0,NORMAL
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022999080036798528,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00023207240659085636,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.000225377507324769,0,0,0,SYN_FLOOD
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.00024912805181863477,0.0007462686567164179,1,0.9985074626865672,NMAP
Udp,Unassigned,8415,55722,0,170,95,0,1,0,4165.841584158417,4111.111111111093,0,0,0,0,0,0,0.16666666666666666,0.17073170731707318,0,0,NORMAL
Udp,Unassigned,8415,55722,0,170,95,0,1,0,4068.902991840437,4014.951048825048,0,0,0,0,0,0,0.012987012987012988,0.056105610561056105,0,0,NORMAL
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.00024348672997321646,0.0007288629737609329,1,0.9978134110787172,NMAP
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0002549069589599796,0.0007635530669381522,1,0.9984728938661237,NMAP
Udp,Unassigned,3780,60357,0,170,125,0,64,0,640.6779661016957,1680.0250513204132,0,0,0,0,0,0,0.014084507042253521,0.058823529411764705,0,0,NORMAL
Udp,Unassigned,3780,60357,0,170,125,0,64,0,5380.782918149471,14297.524576572396,0,0,0,0,0,0,0.014492753623188406,0.0599250936329588,0,0,NORMAL
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0002405002405002405,0.0009590026372572524,1,0.9968832414289139,NMAP
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.00025284450063211124,0.0007573844988639232,1,0.9984852310022722,NMAP
Tcp,Unassigned,26893,37244,0,248,158,151,128,109,3974.139204965282,3247.220890187027,0,0,0,0,0,0,1,0.05660377358490566,0,0,NORMAL
Udp,Unassigned,8415,55722,0,170,95,0,1,0,4068.902991840437,4014.951048825048,0,0,0,0,0,0,0.01098901098901099,0.04866180048661801,0,0,NORMAL
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022192632046160674,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12673.267326732672,1252153.1473069857,0,0,0,0,0,0,0.00022568269013766644,0,0,0,SYN_FLOOD
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0007579585649317837,0.0007568113017154389,1,0.9984863773965691,NMAP
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00023651844843897824,0,0,0,SYN_FLOOD
Udp,Unassigned,3780,60357,0,170,125,0,64,0,1066.2905500705217,2799.392414456816,0,0,0,0,0,0,0.011764705882352941,0.054441260744985676,0,0,NORMAL
Udp,Unassigned,4208,0,0,29,29,0,128,0,336640,0,0,0,0,0,0,0,1,0.10714285714285714,0,0,UDP_FLOOD
Tcp,Unassigned,2071,62066,0,248,151,158,46,128,2198.2221042855267,6342.2447598002545,0,0,0,0,0,0,0.5445544554455446,0.06028368794326241,0.27722772277227725,0,NORMAL
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022517451024544022,0,0,0,SYN_FLOOD
Udp,Unassigned,10746,53391,0,170,153,158,64,128,405509.433962264,252439.71631205655,0,0,0,0,0,0,0.46153846153846156,0.2916666666666667,0,0,NORMAL
Tcp,Unassigned,26893,37244,0,248,158,151,128,109,1544.4873580381627,1261.3967350809455,0,0,0,0,0,0,1,0.18181818181818182,0,0,NORMAL
Tcp,Unassigned,2071,62066,0,248,151,158,46,128,652.0780856423172,1865.4123587400845,0,0,0,0,0,0,0.3541666666666667,0.09009009009009009,0.3125,0,NORMAL
Udp,Unassigned,8415,55722,0,170,95,0,1,0,3937.993565369994,3885.130600754778,0,0,0,0,0,0,0.1,0.08620689655172414,0,0,NORMAL
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022256843979523704,0,0,0,SYN_FLOOD
